,city,suburb,latitude,longitude,property_type,room_type,bedrooms,beds,price,minimum_nights,availability_30,availability_60,availability_90,number_of_reviews,review_scores_rating,cancellation_policy,calculated_host_listings_count,reviews_per_month,count
1967,Moreland,BRUNSWICK,-37.76172303,144.9567843,House,Private room,0.0,1.0,180,1,30,60,90,0,,flexible,1,,440
1968,Moreland,BRUNSWICK,-37.76206184,144.9645764,Guest suite,Entire home/apt,0.0,1.0,60,4,9,25,38,13,95.0,moderate,9,1.01,440
1969,Moreland,BRUNSWICK,-37.77068112,144.96643590000002,House,Private room,1.0,1.0,30,2,2,12,37,78,99.0,moderate,1,5.35,440
1970,Moreland,BRUNSWICK,-37.77725059,144.96142749999999,Guest suite,Entire home/apt,1.0,0.0,90,2,15,15,15,25,100.0,moderate,3,2.03,440
1971,Moreland,BRUNSWICK,-37.7720515,144.9600166,Apartment,Entire home/apt,1.0,2.0,84,3,0,0,0,19,94.0,moderate,1,1.29,440
1972,Moreland,BRUNSWICK,-37.77777396,144.9631149,Guest suite,Entire home/apt,2.0,3.0,130,2,6,13,43,30,99.0,strict_14_with_grace_period,3,1.81,440
1973,Moreland,BRUNSWICK,-37.76688768,144.9633999,Apartment,Private room,1.0,1.0,50,3,0,0,6,4,100.0,moderate,1,0.24,440
1974,Moreland,BRUNSWICK,-37.77733595,144.9629422,Guest suite,Entire home/apt,2.0,5.0,251,2,6,6,6,6,100.0,strict_14_with_grace_period,3,0.46,440
1975,Moreland,BRUNSWICK,-37.76723158,144.96460269999997,Apartment,Entire home/apt,2.0,4.0,169,3,0,0,0,12,91.0,strict_14_with_grace_period,1,0.82,440
1976,Moreland,BRUNSWICK,-37.76900042,144.9688827,House,Private room,1.0,1.0,50,3,18,44,74,39,98.0,strict_14_with_grace_period,2,2.58,440
1977,Moreland,BRUNSWICK,-37.7683598,144.961367,Apartment,Private room,1.0,1.0,39,1,9,13,43,5,96.0,flexible,2,5.0,440
1978,Moreland,BRUNSWICK,-37.76425778,144.9622254,Apartment,Entire home/apt,1.0,1.0,105,3,3,18,37,41,97.0,strict_14_with_grace_period,1,2.7,440
1979,Moreland,BRUNSWICK,-37.77445436,144.950335,Townhouse,Private room,1.0,1.0,46,2,0,0,0,1,100.0,flexible,1,0.06,440
1980,Moreland,BRUNSWICK,-37.77282954,144.96074199999998,Apartment,Entire home/apt,2.0,2.0,220,2,20,41,71,1,80.0,moderate,7,1.0,440
1981,Moreland,BRUNSWICK,-37.75779596,144.9663137,House,Private room,1.0,1.0,60,1,0,0,0,4,93.0,flexible,1,0.26,440
1982,Moreland,BRUNSWICK,-37.77291796,144.95871369999998,House,Private room,1.0,1.0,39,6,11,15,15,2,100.0,strict_14_with_grace_period,1,0.15,440
1983,Moreland,BRUNSWICK,-37.77775184,144.9710254,Apartment,Entire home/apt,1.0,2.0,83,3,0,0,0,5,100.0,strict_14_with_grace_period,1,0.36,440
1984,Moreland,BRUNSWICK,-37.77283,144.96917230000003,House,Entire home/apt,4.0,5.0,379,5,0,0,0,2,100.0,strict_14_with_grace_period,1,0.17,440
1985,Moreland,BRUNSWICK,-37.77791399,144.9636104,House,Private room,1.0,1.0,100,2,8,12,42,16,100.0,moderate,1,1.07,440
1986,Moreland,BRUNSWICK,-37.76600417,144.9592286,Townhouse,Entire home/apt,1.0,1.0,100,2,23,42,72,23,96.0,moderate,55,1.59,440
1987,Moreland,BRUNSWICK,-37.77105215,144.9532127,House,Entire home/apt,2.0,2.0,199,10,21,51,81,19,94.0,moderate,3,1.42,440
1988,Moreland,BRUNSWICK,-37.77581868,144.9499735,Apartment,Entire home/apt,1.0,1.0,79,3,0,0,0,0,,moderate,2,,440
1989,Moreland,BRUNSWICK,-37.77531007,144.9662241,Apartment,Entire home/apt,1.0,1.0,60,7,0,0,0,1,,strict_14_with_grace_period,1,0.07,440
1990,Moreland,BRUNSWICK,-37.76539477,144.95904309999997,House,Entire home/apt,4.0,3.0,161,3,0,0,0,2,20.0,flexible,1,0.14,440
1991,Moreland,BRUNSWICK,-37.75967568,144.95901130000001,Townhouse,Entire home/apt,2.0,2.0,96,2,0,0,0,2,100.0,moderate,1,0.22,440
1992,Moreland,BRUNSWICK,-37.76993639,144.9642178,House,Private room,1.0,1.0,90,5,9,24,54,38,100.0,moderate,1,2.89,440
1993,Moreland,BRUNSWICK,-37.75799368,144.95715790000003,Villa,Entire home/apt,1.0,1.0,125,2,9,18,48,23,90.0,strict_14_with_grace_period,1,1.84,440
1994,Moreland,BRUNSWICK,-37.77402712,144.9546177,Apartment,Private room,1.0,1.0,46,3,0,8,30,34,99.0,moderate,1,3.04,440
1995,Moreland,BRUNSWICK,-37.76167518,144.95735430000002,House,Private room,1.0,1.0,60,2,0,0,0,14,98.0,flexible,1,1.04,440
1996,Moreland,BRUNSWICK,-37.76651788,144.96370349999998,Condominium,Private room,1.0,1.0,48,1,22,25,25,11,98.0,flexible,1,0.8,440
1997,Moreland,BRUNSWICK,-37.76705241,144.9511999,Townhouse,Entire home/apt,2.0,4.0,174,3,2,7,7,3,93.0,strict_14_with_grace_period,1,0.25,440
1998,Moreland,BRUNSWICK,-37.77145933,144.95192219999998,Apartment,Entire home/apt,1.0,1.0,90,2,13,13,13,10,90.0,moderate,1,0.74,440
1999,Moreland,BRUNSWICK,-37.76132434,144.9581977,House,Entire home/apt,2.0,2.0,120,2,0,4,34,3,100.0,flexible,1,0.26,440
